,0,1,2,3,4,5,6,7,8,9
4359,..((((((.(((........)..)).))))))(((.(((((((...((.......))..)..(((....)))..((......)).....)))))).))).,-9,-26,0,0.52,0.2916666666666667,0.0,0,0.7377049180327868,
4360,..((((((((((........)..)))))))))(((.((.((((...((.......))..)..(((....)))..((......)).....))).)).))).,-39,-93,1,0.16,0.2916666666666667,0.0,0,0.7540983606557377,
4361,..((((((((((........)..)))))))))(((.(((((((...((.......))..)..(.(....).)..((......)).....)))))).))).,-64,-71,1,0.08,0.125,0.0,0,0.819672131147541,
4362,..((((.(((((........)..)))).))))(((.(((((((...((.......))..)..(((....)))..((......)).....)))))).))).,-7,-28,0,0.6,0.375,0.0,0,0.8852459016393442,
4363,..((((((((((........)..)))))))))(((.(.(((((...((.......))..)..(((....)))..((......)).....)))).).))).,-38,-94,1,0.2,0.3333333333333333,0.0,0,0.9836065573770492,
4364,..(((((((.((........)..).)))))))(((.(((((((...((.......))..)..(((....)))..((......)).....)))))).))).,-10,-25,0,0.48,0.2916666666666667,0.0,0,1.0,
4365,..((((((((((........)..)))))))))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,42,61,1,0.04,0.041666666666666664,0.16666666666666666,1,0.0,<-- taken
4366,..(((((((((............)))))))))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-12,-21,0,0.4,0.125,0.16666666666666666,0,0.21794871794871795,
4367,..((((((((.(........)...))))))))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-11,-24,0,0.44,0.25,0.16666666666666666,1,0.358974358974359,
4368,..((((((((((........)..)))))))))(((.((((..(...((.......))..)..(((....)))..((......)).......)))).))).,-41,-91,1,0.08,0.20833333333333334,0.16666666666666666,1,0.3717948717948718,
4369,..((((((((((........)..)))))))))((..(((((.(...((.......))..)..(((....)))..((......))......)))))..)).,-35,-97,1,0.28,0.25,0.16666666666666666,1,0.3846153846153846,
4370,...(((((((((........)..)))))))).(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-3,-32,0,0.76,0.20833333333333334,0.16666666666666666,1,0.5256410256410257,
4371,..((.(((((((........)..)))))).))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-5,-30,0,0.68,0.2916666666666667,0.16666666666666666,0,0.5769230769230769,
4372,..(.((((((((........)..))))))).)(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-4,-31,0,0.72,0.25,0.16666666666666666,0,0.6025641025641025,
4373,..((((((((((........)..)))))))))(((..((((.(...((.......))..)..(((....)))..((......))......))))..))).,-37,-95,1,0.24,0.3333333333333333,0.16666666666666666,1,0.641025641025641,
4374,..((((((((((........)..)))))))))(((.(((((.(...((.......))..)...((....))...((......))......))))).))).,-63,-72,1,0.04,0.125,0.16666666666666666,1,0.6666666666666667,
4375,..(((.((((((........)..))))).)))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-6,-29,0,0.64,0.3333333333333333,0.16666666666666666,0,0.6923076923076923,
4376,..((((((((((........)..))))))))).((.(((((.(...((.......))..)..(((....)))..((......))......))))).))..,-33,-99,1,0.36,0.16666666666666666,0.16666666666666666,1,0.6923076923076923,
4377,..((((((((((........)..)))))))))(((.(((((.(...((.......))..)..(((....)))...(......).......))))).))).,-75,-84,0,0.16,0.08333333333333333,0.16666666666666666,1,0.6923076923076923,
4378,..(((((.((((........)..))).)))))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-8,-27,0,0.56,0.3333333333333333,0.16666666666666666,0,0.7179487179487178,
4379,..((((((((((........)..)))))))))(((.(((.(.(...((.......))..)..(((....)))..((......))......).))).))).,-40,-92,1,0.12,0.20833333333333334,0.16666666666666666,0,0.7179487179487178,
4380,..((((((((((........)..)))))))))(((.(((((.(...((.......))..)..((......))..((......))......))))).))).,-65,-70,1,0.12,0.125,0.16666666666666666,1,0.7564102564102564,
4381,..((((((((((........)..)))))))))(((.(((((.(...((.......))..)..(((....)))..(........)......))))).))).,-76,-83,0,0.2,0.08333333333333333,0.16666666666666666,1,0.7692307692307692,
4382,..((((((((((........)..)))))))))(.(.(((((.(...((.......))..)..(((....)))..((......))......))))).).).,-34,-98,1,0.32,0.20833333333333334,0.16666666666666666,0,0.7820512820512819,
4383,..((((((.(((........)..)).))))))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-9,-26,0,0.52,0.2916666666666667,0.16666666666666666,0,0.7948717948717949,
4384,..((((((((((........)..)))))))))(((.((.((.(...((.......))..)..(((....)))..((......))......)).)).))).,-39,-93,1,0.16,0.25,0.16666666666666666,0,0.8076923076923077,
4385,..((((((((((........)..)))))))))(((.(((((.(...((.......))..)..(.(....).)..((......))......))))).))).,-64,-71,1,0.08,0.125,0.16666666666666666,0,0.858974358974359,
4386,..((((.(((((........)..)))).))))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-7,-28,0,0.6,0.375,0.16666666666666666,0,0.9102564102564104,
4387,..((((((((((........)..)))))))))(((.(.(((.(...((.......))..)..(((....)))..((......))......))).).))).,-38,-94,1,0.2,0.2916666666666667,0.16666666666666666,0,0.9871794871794872,
4388,..(((((((.((........)..).)))))))(((.(((((.(...((.......))..)..(((....)))..((......))......))))).))).,-10,-25,0,0.48,0.2916666666666667,0.16666666666666666,0,1.0,
4389,..(((((((((............)))))))))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-12,-21,0,0.375,0.13043478260869565,0.0,0,0.0,
4390,..((((((((.(........)...))))))))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-11,-24,0,0.4166666666666667,0.2608695652173913,0.0,1,0.18032786885245902,
4391,..((((((((((........)..)))))))))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-41,-91,1,0.041666666666666664,0.21739130434782608,0.0,1,0.19672131147540983,<-- taken
4392,..((((((((((........)..)))))))))((..(((((((...((.......))..)).(((....)))..((......))......)))))..)).,-35,-97,1,0.25,0.2608695652173913,0.0,1,0.21311475409836067,
4393,...(((((((((........)..)))))))).(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-3,-32,0,0.75,0.21739130434782608,0.0,1,0.39344262295081966,
4394,..((.(((((((........)..)))))).))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-5,-30,0,0.6666666666666666,0.30434782608695654,0.0,0,0.4590163934426229,
4395,..(.((((((((........)..))))))).)(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-4,-31,0,0.7083333333333334,0.2608695652173913,0.0,0,0.4918032786885246,
4396,..((((((((((........)..)))))))))(((..((((((...((.......))..)).(((....)))..((......))......))))..))).,-37,-95,1,0.20833333333333334,0.34782608695652173,0.0,1,0.540983606557377,
4397,..((((((((((........)..)))))))))(((.(((((((...((.......))..))..((....))...((......))......))))).))).,-63,-72,1,0.041666666666666664,0.13043478260869565,0.0,1,0.5737704918032787,
4398,..(((.((((((........)..))))).)))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-6,-29,0,0.625,0.34782608695652173,0.0,0,0.6065573770491803,
4399,..((((((((((........)..))))))))).((.(((((((...((.......))..)).(((....)))..((......))......))))).))..,-33,-99,1,0.3333333333333333,0.17391304347826086,0.0,1,0.6065573770491803,
4400,..((((((((((........)..)))))))))(((.(((((((...((.......))..)).(((....)))...(......).......))))).))).,-75,-84,0,0.16666666666666666,0.08695652173913043,0.0,1,0.6065573770491803,
4401,..(((((.((((........)..))).)))))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-8,-27,0,0.5416666666666666,0.34782608695652173,0.0,0,0.6393442622950819,
4402,..((((((((((........)..)))))))))(((.(((.(((...((.......))..)).(((....)))..((......))......).))).))).,-40,-92,1,0.08333333333333333,0.21739130434782608,0.0,0,0.6393442622950819,
4403,..((((((((((........)..)))))))))(((.(((((((...((.......))..)).((......))..((......))......))))).))).,-65,-70,1,0.125,0.13043478260869565,0.0,1,0.6885245901639344,
4404,..((((((((((........)..)))))))))(((.(((((((...((.......))..)).(((....)))..(........)......))))).))).,-76,-83,0,0.20833333333333334,0.08695652173913043,0.0,1,0.7049180327868853,
4405,..((((((((((........)..)))))))))(.(.(((((((...((.......))..)).(((....)))..((......))......))))).).).,-34,-98,1,0.2916666666666667,0.21739130434782608,0.0,0,0.7213114754098361,
4406,..((((((.(((........)..)).))))))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-9,-26,0,0.5,0.30434782608695654,0.0,0,0.7377049180327868,
4407,..((((((((((........)..)))))))))(((.((.((((...((.......))..)).(((....)))..((......))......)).)).))).,-39,-93,1,0.125,0.2608695652173913,0.0,0,0.7540983606557377,
4408,..((((((((((........)..)))))))))(((.(((((((...((.......))..)).(.(....).)..((......))......))))).))).,-64,-71,1,0.08333333333333333,0.13043478260869565,0.0,0,0.819672131147541,
4409,..((((.(((((........)..)))).))))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-7,-28,0,0.5833333333333334,0.391304347826087,0.0,0,0.8852459016393442,
4410,..((((((((((........)..)))))))))(((.(.(((((...((.......))..)).(((....)))..((......))......))).).))).,-38,-94,1,0.16666666666666666,0.30434782608695654,0.0,0,0.9836065573770492,
4411,..(((((((.((........)..).)))))))(((.(((((((...((.......))..)).(((....)))..((......))......))))).))).,-10,-25,0,0.4583333333333333,0.30434782608695654,0.0,0,1.0,
4412,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,41,62,1,0.041666666666666664,0.043478260869565216,0.17391304347826086,1,0.0,<-- taken
4413,..(((((((((............)))))))))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-12,-21,0,0.375,0.13043478260869565,0.17391304347826086,0,0.1527777777777778,
4414,..((((((((((........)..)))))))))(((.(((..((...((.......))..)).(((....)))..((......))........))).))).,-40,-92,1,0.08333333333333333,0.17391304347826086,0.17391304347826086,1,0.25,
4415,..((((((((.(........)...))))))))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-11,-24,0,0.4166666666666667,0.2608695652173913,0.17391304347826086,1,0.3055555555555556,
4416,..((((((((((........)..)))))))))((..((((.((...((.......))..)).(((....)))..((......)).......))))..)).,-35,-97,1,0.25,0.2608695652173913,0.17391304347826086,1,0.33333333333333337,
4417,...(((((((((........)..)))))))).(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-3,-32,0,0.75,0.21739130434782608,0.17391304347826086,1,0.4861111111111111,
4418,..((.(((((((........)..)))))).))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-5,-30,0,0.6666666666666666,0.30434782608695654,0.17391304347826086,0,0.5416666666666667,
4419,..(.((((((((........)..))))))).)(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-4,-31,0,0.7083333333333334,0.2608695652173913,0.17391304347826086,0,0.5694444444444444,
4420,..((((((((((........)..)))))))))(((..(((.((...((.......))..)).(((....)))..((......)).......)))..))).,-37,-95,1,0.20833333333333334,0.30434782608695654,0.17391304347826086,1,0.6111111111111112,
4421,..((((((((((........)..)))))))))(((.((((.((...((.......))..))..((....))...((......)).......)))).))).,-63,-72,1,0.041666666666666664,0.13043478260869565,0.17391304347826086,1,0.6388888888888888,
4422,..(((.((((((........)..))))).)))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-6,-29,0,0.625,0.34782608695652173,0.17391304347826086,0,0.6666666666666667,
4423,..((((((((((........)..))))))))).((.((((.((...((.......))..)).(((....)))..((......)).......)))).))..,-33,-99,1,0.3333333333333333,0.17391304347826086,0.17391304347826086,1,0.6666666666666667,
4424,..((((((((((........)..)))))))))(((.((((.((...((.......))..)).(((....)))...(......)........)))).))).,-75,-84,0,0.16666666666666666,0.08695652173913043,0.17391304347826086,1,0.6666666666666667,
4425,..(((((.((((........)..))).)))))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-8,-27,0,0.5416666666666666,0.34782608695652173,0.17391304347826086,0,0.6944444444444444,
4426,..((((((((((........)..)))))))))(((.((((.((...((.......))..)).((......))..((......)).......)))).))).,-65,-70,1,0.125,0.13043478260869565,0.17391304347826086,1,0.7361111111111112,
4427,..((((((((((........)..)))))))))(((.((((.((...((.......))..)).(((....)))..(........).......)))).))).,-76,-83,0,0.20833333333333334,0.08695652173913043,0.17391304347826086,1,0.75,
4428,..((((((((((........)..)))))))))(.(.((((.((...((.......))..)).(((....)))..((......)).......)))).).).,-34,-98,1,0.2916666666666667,0.21739130434782608,0.17391304347826086,0,0.7638888888888888,
4429,..((((((.(((........)..)).))))))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-9,-26,0,0.5,0.30434782608695654,0.17391304347826086,0,0.7777777777777779,
4430,..((((((((((........)..)))))))))(((.((.(.((...((.......))..)).(((....)))..((......)).......).)).))).,-39,-93,1,0.125,0.21739130434782608,0.17391304347826086,0,0.7916666666666667,
4431,..((((((((((........)..)))))))))(((.((((.((...((.......))..)).(.(....).)..((......)).......)))).))).,-64,-71,1,0.08333333333333333,0.13043478260869565,0.17391304347826086,0,0.8472222222222223,
4432,..((((.(((((........)..)))).))))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-7,-28,0,0.5833333333333334,0.391304347826087,0.17391304347826086,0,0.9027777777777779,
4433,..((((((((((........)..)))))))))(((.(.((.((...((.......))..)).(((....)))..((......)).......)).).))).,-38,-94,1,0.16666666666666666,0.2608695652173913,0.17391304347826086,0,0.9861111111111112,
4434,..(((((((.((........)..).)))))))(((.((((.((...((.......))..)).(((....)))..((......)).......)))).))).,-10,-25,0,0.4583333333333333,0.30434782608695654,0.17391304347826086,0,1.0,
4435,..(((((((((............)))))))))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-12,-21,0,0.34782608695652173,0.13636363636363635,0.0,0,0.0,
4436,..((((((((((........)..)))))))))(((.(((.(((...((.......))..)))(((....)))..((......))........))).))).,-40,-92,1,0.043478260869565216,0.18181818181818182,0.0,1,0.11475409836065574,
4437,..((((((((.(........)...))))))))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-11,-24,0,0.391304347826087,0.2727272727272727,0.0,1,0.18032786885245902,
4438,..((((((((((........)..)))))))))((..(((((((...((.......))..)))(((....)))..((......)).......))))..)).,-35,-97,1,0.21739130434782608,0.2727272727272727,0.0,1,0.21311475409836067,
4439,...(((((((((........)..)))))))).(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-3,-32,0,0.7391304347826086,0.22727272727272727,0.0,1,0.39344262295081966,
4440,..((.(((((((........)..)))))).))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-5,-30,0,0.6521739130434783,0.3181818181818182,0.0,0,0.4590163934426229,
4441,..(.((((((((........)..))))))).)(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-4,-31,0,0.6956521739130435,0.2727272727272727,0.0,0,0.4918032786885246,
4442,..((((((((((........)..)))))))))(((..((((((...((.......))..)))(((....)))..((......)).......)))..))).,-37,-95,1,0.17391304347826086,0.3181818181818182,0.0,1,0.540983606557377,
4443,..((((((((((........)..)))))))))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-63,-72,1,0.043478260869565216,0.13636363636363635,0.0,1,0.5737704918032787,<-- taken
4444,..(((.((((((........)..))))).)))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-6,-29,0,0.6086956521739131,0.36363636363636365,0.0,0,0.6065573770491803,
4445,..((((((((((........)..))))))))).((.(((((((...((.......))..)))(((....)))..((......)).......)))).))..,-33,-99,1,0.30434782608695654,0.18181818181818182,0.0,1,0.6065573770491803,
4446,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))(((....)))...(......)........)))).))).,-75,-84,0,0.17391304347826086,0.09090909090909091,0.0,1,0.6065573770491803,
4447,..(((((.((((........)..))).)))))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-8,-27,0,0.5217391304347826,0.36363636363636365,0.0,0,0.6393442622950819,
4448,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))((......))..((......)).......)))).))).,-65,-70,1,0.13043478260869565,0.13636363636363635,0.0,1,0.6885245901639344,
4449,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))(((....)))..(........).......)))).))).,-76,-83,0,0.21739130434782608,0.09090909090909091,0.0,1,0.7049180327868853,
4450,..((((((((((........)..)))))))))(.(.(((((((...((.......))..)))(((....)))..((......)).......)))).).).,-34,-98,1,0.2608695652173913,0.22727272727272727,0.0,0,0.7213114754098361,
4451,..((((((.(((........)..)).))))))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-9,-26,0,0.4782608695652174,0.3181818181818182,0.0,0,0.7377049180327868,
4452,..((((((((((........)..)))))))))(((.((.((((...((.......))..)))(((....)))..((......)).......).)).))).,-39,-93,1,0.08695652173913043,0.22727272727272727,0.0,0,0.7540983606557377,
4453,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))(.(....).)..((......)).......)))).))).,-64,-71,1,0.08695652173913043,0.13636363636363635,0.0,0,0.819672131147541,
4454,..((((.(((((........)..)))).))))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-7,-28,0,0.5652173913043478,0.4090909090909091,0.0,0,0.8852459016393442,
4455,..((((((((((........)..)))))))))(((.(.(((((...((.......))..)))(((....)))..((......)).......)).).))).,-38,-94,1,0.13043478260869565,0.2727272727272727,0.0,0,0.9836065573770492,
4456,..(((((((.((........)..).)))))))(((.(((((((...((.......))..)))(((....)))..((......)).......)))).))).,-10,-25,0,0.43478260869565216,0.3181818181818182,0.0,0,1.0,
4457,..(((((((((............)))))))))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-12,-21,0,0.36363636363636365,0.14285714285714285,0.09523809523809523,0,0.0,
4458,..((((((((((........)..)))))))))(((.(((.(((...((.......))..))).((....))...((......))........))).))).,-40,-92,1,0.045454545454545456,0.19047619047619047,0.09523809523809523,1,0.11475409836065574,
4459,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-64,-71,1,0.045454545454545456,0.09523809523809523,0.09523809523809523,1,0.14754098360655737,<-- taken
4460,..((((((((.(........)...))))))))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-11,-24,0,0.4090909090909091,0.2857142857142857,0.09523809523809523,1,0.18032786885245902,
4461,..((((((((((........)..)))))))))((..(((((((...((.......))..))).((....))...((......)).......))))..)).,-35,-97,0,0.22727272727272727,0.2857142857142857,0.09523809523809523,1,0.21311475409836067,
4462,...(((((((((........)..)))))))).(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-3,-32,0,0.7727272727272727,0.23809523809523808,0.09523809523809523,1,0.39344262295081966,
4463,..((.(((((((........)..)))))).))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-5,-30,0,0.6818181818181818,0.3333333333333333,0.09523809523809523,0,0.4590163934426229,
4464,..(.((((((((........)..))))))).)(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-4,-31,0,0.7272727272727273,0.2857142857142857,0.09523809523809523,0,0.4918032786885246,
4465,..((((((((((........)..)))))))))(((..((((((...((.......))..))).((....))...((......)).......)))..))).,-37,-95,0,0.18181818181818182,0.3333333333333333,0.09523809523809523,1,0.540983606557377,
4466,..(((.((((((........)..))))).)))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-6,-29,0,0.6363636363636364,0.38095238095238093,0.09523809523809523,0,0.6065573770491803,
4467,..((((((((((........)..))))))))).((.(((((((...((.......))..))).((....))...((......)).......)))).))..,-33,-99,0,0.3181818181818182,0.19047619047619047,0.09523809523809523,1,0.6065573770491803,
4468,..((((((((((........)..)))))))))(((.(((((((...((.......))..))).((....))....(......)........)))).))).,-75,-84,0,0.13636363636363635,0.09523809523809523,0.09523809523809523,1,0.6065573770491803,
4469,..(((((.((((........)..))).)))))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-8,-27,0,0.5454545454545454,0.38095238095238093,0.09523809523809523,0,0.6393442622950819,
4470,..((((((((((........)..)))))))))(((.(((((((...((.......))..))).(......)...((......)).......)))).))).,-65,-70,1,0.09090909090909091,0.09523809523809523,0.09523809523809523,1,0.6885245901639344,
4471,..((((((((((........)..)))))))))(((.(((((((...((.......))..))).((....))...(........).......)))).))).,-76,-83,0,0.18181818181818182,0.09523809523809523,0.09523809523809523,1,0.7049180327868853,
4472,..((((((((((........)..)))))))))(.(.(((((((...((.......))..))).((....))...((......)).......)))).).).,-34,-98,0,0.2727272727272727,0.23809523809523808,0.09523809523809523,0,0.7213114754098361,
4473,..((((((.(((........)..)).))))))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-9,-26,0,0.5,0.3333333333333333,0.09523809523809523,0,0.7377049180327868,
4474,..((((((((((........)..)))))))))(((.((.((((...((.......))..))).((....))...((......)).......).)).))).,-39,-93,1,0.09090909090909091,0.23809523809523808,0.09523809523809523,0,0.7540983606557377,
4475,..((((.(((((........)..)))).))))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-7,-28,0,0.5909090909090909,0.42857142857142855,0.09523809523809523,0,0.8852459016393442,
4476,..((((((((((........)..)))))))))(((.(.(((((...((.......))..))).((....))...((......)).......)).).))).,-38,-94,0,0.13636363636363635,0.2857142857142857,0.09523809523809523,0,0.9836065573770492,
4477,..(((((((.((........)..).)))))))(((.(((((((...((.......))..))).((....))...((......)).......)))).))).,-10,-25,0,0.45454545454545453,0.3333333333333333,0.09523809523809523,0,1.0,
4478,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))............((......)).......)))).))).,-65,-70,1,0.047619047619047616,0.05,0.05,0,0.0,<-- taken
4479,..(((((((((............)))))))))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-12,-21,0,0.38095238095238093,0.15,0.05,0,0.14084507042253522,
4480,..((((((((((........)..)))))))))(((.(((.(((...((.......))..)))..(....)....((......))........))).))).,-40,-92,1,0.047619047619047616,0.2,0.05,1,0.23943661971830987,
4481,..((((((((.(........)...))))))))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-11,-24,0,0.42857142857142855,0.3,0.05,1,0.29577464788732394,
4482,..((((((((((........)..)))))))))((..(((((((...((.......))..)))..(....)....((......)).......))))..)).,-35,-97,0,0.23809523809523808,0.3,0.05,1,0.323943661971831,
4483,...(((((((((........)..)))))))).(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-3,-32,0,0.8095238095238095,0.25,0.05,1,0.47887323943661975,
4484,..((.(((((((........)..)))))).))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-5,-30,0,0.7142857142857143,0.35,0.05,0,0.5352112676056338,
4485,..(.((((((((........)..))))))).)(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-4,-31,0,0.7619047619047619,0.3,0.05,0,0.5633802816901409,
4486,..((((((((((........)..)))))))))(((..((((((...((.......))..)))..(....)....((......)).......)))..))).,-37,-95,0,0.19047619047619047,0.35,0.05,1,0.6056338028169015,
4487,..(((.((((((........)..))))).)))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-6,-29,0,0.6666666666666666,0.4,0.05,0,0.6619718309859155,
4488,..((((((((((........)..))))))))).((.(((((((...((.......))..)))..(....)....((......)).......)))).))..,-33,-99,0,0.3333333333333333,0.2,0.05,1,0.6619718309859155,
4489,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))..(....).....(......)........)))).))).,-75,-84,0,0.09523809523809523,0.1,0.05,1,0.6619718309859155,
4490,..(((((.((((........)..))).)))))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-8,-27,0,0.5714285714285714,0.4,0.05,0,0.6901408450704225,
4491,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))..(....)....(........).......)))).))).,-76,-83,0,0.14285714285714285,0.1,0.05,1,0.7464788732394367,
4492,..((((((((((........)..)))))))))(.(.(((((((...((.......))..)))..(....)....((......)).......)))).).).,-34,-98,0,0.2857142857142857,0.25,0.05,0,0.7605633802816902,
4493,..((((((.(((........)..)).))))))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-9,-26,0,0.5238095238095238,0.35,0.05,0,0.7746478873239437,
4494,..((((((((((........)..)))))))))(((.((.((((...((.......))..)))..(....)....((......)).......).)).))).,-39,-93,0,0.09523809523809523,0.25,0.05,0,0.7887323943661972,
4495,..((((.(((((........)..)))).))))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-7,-28,0,0.6190476190476191,0.45,0.05,0,0.9014084507042255,
4496,..((((((((((........)..)))))))))(((.(.(((((...((.......))..)))..(....)....((......)).......)).).))).,-38,-94,0,0.14285714285714285,0.3,0.05,0,0.9859154929577465,
4497,..(((((((.((........)..).)))))))(((.(((((((...((.......))..)))..(....)....((......)).......)))).))).,-10,-25,0,0.47619047619047616,0.35,0.05,0,1.0,
4498,..(((((((((............)))))))))(((.(((((((...((.......))..)))............((......)).......)))).))).,-12,-21,0,0.4,0.15789473684210525,0.0,0,0.0,
4499,..((((((((((........)..)))))))))(((.(((.(((...((.......))..)))............((......))........))).))).,-40,-92,1,0.05,0.21052631578947367,0.0,1,0.11475409836065574,<-- taken
4500,..((((((((.(........)...))))))))(((.(((((((...((.......))..)))............((......)).......)))).))).,-11,-24,0,0.45,0.3157894736842105,0.0,1,0.18032786885245902,
4501,..((((((((((........)..)))))))))((..(((((((...((.......))..)))............((......)).......))))..)).,-35,-97,0,0.25,0.3157894736842105,0.0,1,0.21311475409836067,
4502,...(((((((((........)..)))))))).(((.(((((((...((.......))..)))............((......)).......)))).))).,-3,-32,0,0.85,0.2631578947368421,0.0,1,0.39344262295081966,
4503,..((.(((((((........)..)))))).))(((.(((((((...((.......))..)))............((......)).......)))).))).,-5,-30,0,0.75,0.3684210526315789,0.0,0,0.4590163934426229,
4504,..(.((((((((........)..))))))).)(((.(((((((...((.......))..)))............((......)).......)))).))).,-4,-31,0,0.8,0.3157894736842105,0.0,0,0.4918032786885246,
4505,..((((((((((........)..)))))))))(((..((((((...((.......))..)))............((......)).......)))..))).,-37,-95,0,0.2,0.3684210526315789,0.0,1,0.540983606557377,
4506,..(((.((((((........)..))))).)))(((.(((((((...((.......))..)))............((......)).......)))).))).,-6,-29,0,0.7,0.42105263157894735,0.0,0,0.6065573770491803,
4507,..((((((((((........)..))))))))).((.(((((((...((.......))..)))............((......)).......)))).))..,-33,-99,0,0.35,0.21052631578947367,0.0,1,0.6065573770491803,
4508,..((((((((((........)..)))))))))(((.(((((((...((.......))..))).............(......)........)))).))).,-75,-84,0,0.05,0.10526315789473684,0.0,1,0.6065573770491803,
4509,..(((((.((((........)..))).)))))(((.(((((((...((.......))..)))............((......)).......)))).))).,-8,-27,0,0.6,0.42105263157894735,0.0,0,0.6393442622950819,
4510,..((((((((((........)..)))))))))(((.(((((((...((.......))..)))............(........).......)))).))).,-76,-83,0,0.1,0.10526315789473684,0.0,1,0.7049180327868853,
4511,..((((((((((........)..)))))))))(.(.(((((((...((.......))..)))............((......)).......)))).).).,-34,-98,0,0.3,0.2631578947368421,0.0,0,0.7213114754098361,
4512,..((((((.(((........)..)).))))))(((.(((((((...((.......))..)))............((......)).......)))).))).,-9,-26,0,0.55,0.3684210526315789,0.0,0,0.7377049180327868,
4513,..((((((((((........)..)))))))))(((.((.((((...((.......))..)))............((......)).......).)).))).,-39,-93,1,0.1,0.2631578947368421,0.0,0,0.7540983606557377,
4514,..((((.(((((........)..)))).))))(((.(((((((...((.......))..)))............((......)).......)))).))).,-7,-28,0,0.65,0.47368421052631576,0.0,0,0.8852459016393442,
4515,..((((((((((........)..)))))))))(((.(.(((((...((.......))..)))............((......)).......)).).))).,-38,-94,0,0.15,0.3157894736842105,0.0,0,0.9836065573770492,
